,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume
,ADA-AUD,BCH-AUD,BTC-AUD,ETH-AUD,SOL-AUD,XRP-AUD,ADA-AUD,BCH-AUD,BTC-AUD,ETH-AUD,SOL-AUD,XRP-AUD,ADA-AUD,BCH-AUD,BTC-AUD,ETH-AUD,SOL-AUD,XRP-AUD,ADA-AUD,BCH-AUD,BTC-AUD,ETH-AUD,SOL-AUD,XRP-AUD,ADA-AUD,BCH-AUD,BTC-AUD,ETH-AUD,SOL-AUD,XRP-AUD,ADA-AUD,BCH-AUD,BTC-AUD,ETH-AUD,SOL-AUD,XRP-AUD
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-03,,,746.5792236328125,,,,,,746.5792236328125,,,,,,757.1107788085938,,,,,,713.4066772460938,,,,,,722.4862060546875,,,,,,274165568,,,
2016-08-04,,,757.1209716796875,,,,,,757.1209716796875,,,,,,759.8950805664062,,,,,,741.9052734375,,,,,,746.544921875,,,,,,164037706,,,
2016-08-05,,,754.8477783203125,,,,,,754.8477783203125,,,,,,757.2096557617188,,,,,,744.8797607421875,,,,,,757.1105346679688,,,,,,86804804,,,
2016-08-06,,,771.5647583007812,,,,,,771.5647583007812,,,,,,772.3759765625,,,,,,747.5308227539062,,,,,,754.8306884765625,,,,,,106061034,,,
2016-08-07,,,778.7281494140625,,,,,,778.7281494140625,,,,,,784.3436889648438,,,,,,770.70654296875,,,,,,771.5555419921875,,,,,,108262252,,,
2016-08-08,,,771.7117309570312,,,,,,771.7117309570312,,,,,,779.5372924804688,,,,,,772.9324340820312,,,,,,778.7886352539062,,,,,,79898290,,,
2016-08-09,,,767.2640991210938,,,,,,767.2640991210938,,,,,,772.1632690429688,,,,,,766.1378784179688,,,,,,771.6908569335938,,,,,,120386498,,,
2016-08-10,,,767.9675903320312,,,,,,767.9675903320312,,,,,,777.987548828125,,,,,,762.80859375,,,,,,767.0643920898438,,,,,,133469520,,,
2016-08-11,,,766.0858154296875,,,,,,766.0858154296875,,,,,,774.6201782226562,,,,,,766.0858154296875,,,,,,767.9948120117188,,,,,,96897789,,,
2016-08-12,,,768.5533447265625,,,,,,768.5533447265625,,,,,,768.31201171875,,,,,,759.8737182617188,,,,,,765.6670532226562,,,,,,90540222,,,
2016-08-13,,,765.9751586914062,,,,,,765.9751586914062,,,,,,771.4506225585938,,,,,,765.1785278320312,,,,,,768.2890625,,,,,,56982341,,,
2016-08-14,,,745.424072265625,,,,,,745.424072265625,,,,,,766.0772094726562,,,,,,738.7586669921875,,,,,,765.9764404296875,,,,,,79512740,,,
2016-08-15,,,739.0748901367188,,,,,,739.0748901367188,,,,,,747.4329223632812,,,,,,732.6222534179688,,,,,,745.4514770507812,,,,,,74608860,,,
2016-08-16,,,750.505615234375,,,,,,750.505615234375,,,,,,755.40576171875,,,,,,736.3773193359375,,,,,,739.0787963867188,,,,,,75910060,,,
2016-08-17,,,748.22607421875,,,,,,748.22607421875,,,,,,761.62841796875,,,,,,749.6129760742188,,,,,,750.924072265625,,,,,,71065135,,,
2016-08-18,,,748.2970581054688,,,,,,748.2970581054688,,,,,,752.03955078125,,,,,,748.40771484375,,,,,,748.866943359375,,,,,,78041173,,,
2016-08-19,,,754.9246215820312,,,,,,754.9246215820312,,,,,,759.0416870117188,,,,,,748.8028564453125,,,,,,748.3244018554688,,,,,,66402098,,,
2016-08-20,,,762.88134765625,,,,,,762.88134765625,,,,,,764.3514404296875,,,,,,754.6976928710938,,,,,,755.5199584960938,,,,,,59411672,,,
2016-08-21,,,764.4765625,,,,,,764.4765625,,,,,,766.10888671875,,,,,,762.541748046875,,,,,,763.19873046875,,,,,,50367438,,,
2016-08-22,,,769.310302734375,,,,,,769.310302734375,,,,,,771.9375610351562,,,,,,763.4371948242188,,,,,,764.4805297851562,,,,,,95508063,,,
2016-08-23,,,766.5418090820312,,,,,,766.5418090820312,,,,,,771.3609008789062,,,,,,762.0989990234375,,,,,,769.3339233398438,,,,,,112139272,,,
2016-08-24,,,762.6948852539062,,,,,,762.6948852539062,,,,,,766.5703735351562,,,,,,761.7642822265625,,,,,,766.5379028320312,,,,,,74047851,,,
2016-08-25,,,758.017578125,,,,,,758.017578125,,,,,,762.9481811523438,,,,,,755.208740234375,,,,,,762.6922607421875,,,,,,178601417,,,
2016-08-26,,,766.4299926757812,,,,,,766.4299926757812,,,,,,764.5812377929688,,,,,,756.1383666992188,,,,,,758.007080078125,,,,,,64599762,,,
2016-08-27,,,753.59912109375,,,,,,753.59912109375,,,,,,766.6864624023438,,,,,,751.8577270507812,,,,,,766.1668701171875,,,,,,78934682,,,
2016-08-28,,,761.3584594726562,,,,,,761.3584594726562,,,,,,759.0083618164062,,,,,,753.3253784179688,,,,,,753.4443969726562,,,,,,114488724,,,
2016-08-29,,,757.9970703125,,,,,,757.9970703125,,,,,,764.5986938476562,,,,,,757.049560546875,,,,,,761.5693359375,,,,,,145759176,,,
2016-08-30,,,767.6498413085938,,,,,,767.6498413085938,,,,,,766.5433959960938,,,,,,757.7062377929688,,,,,,758.00634765625,,,,,,93503124,,,
2016-08-31,,,765.4588623046875,,,,,,765.4588623046875,,,,,,768.7388916015625,,,,,,764.6521606445312,,,,,,767.766845703125,,,,,,100879085,,,
2016-09-01,,,758.1176147460938,,,,,,758.1176147460938,,,,,,764.6423950195312,,,,,,757.3695678710938,,,,,,765.557373046875,,,,,,101898795,,,
2016-09-02,,,760.28662109375,,,,,,760.28662109375,,,,,,761.4325561523438,,,,,,755.0409545898438,,,,,,758.2593383789062,,,,,,105562483,,,
2016-09-03,,,790.2404174804688,,,,,,790.2404174804688,,,,,,791.94189453125,,,,,,758.3302612304688,,,,,,760.3104248046875,,,,,,210058124,,,
2016-09-04,,,804.8584594726562,,,,,,804.8584594726562,,,,,,808.2390747070312,,,,,,788.4385986328125,,,,,,790.7398071289062,,,,,,129519831,,,
2016-09-05,,,799.3016357421875,,,,,,799.3016357421875,,,,,,804.5640869140625,,,,,,793.6768798828125,,,,,,805.3292846679688,,,,,,108639874,,,
2016-09-06,,,794.8385009765625,,,,,,794.8385009765625,,,,,,801.929931640625,,,,,,792.8341064453125,,,,,,799.19091796875,,,,,,102251438,,,
2016-09-07,,,801.6488647460938,,,,,,801.6488647460938,,,,,,801.4410400390625,,,,,,792.4378051757812,,,,,,795.0169067382812,,,,,,97876859,,,
2016-09-08,,,818.8207397460938,,,,,,818.8207397460938,,,,,,815.2081298828125,,,,,,800.52685546875,,,,,,801.767578125,,,,,,113365146,,,
2016-09-09,,,826.2947998046875,,,,,,826.2947998046875,,,,,,819.8143310546875,,,,,,813.1397705078125,,,,,,818.8677978515625,,,,,,85633059,,,
2016-09-10,,,827.1543579101562,,,,,,827.1543579101562,,,,,,829.2583618164062,,,,,,825.6765747070312,,,,,,826.38232421875,,,,,,59719820,,,
2016-09-11,,,804.5604248046875,,,,,,804.5604248046875,,,,,,834.6402587890625,,,,,,796.427001953125,,,,,,827.0416870117188,,,,,,97614110,,,
2016-09-12,,,804.0224609375,,,,,,804.0224609375,,,,,,808.2611083984375,,,,,,807.1070556640625,,,,,,804.939697265625,,,,,,96248915,,,
2016-09-13,,,816.0206909179688,,,,,,816.0206909179688,,,,,,819.4033813476562,,,,,,806.75927734375,,,,,,803.7343139648438,,,,,,116421913,,,
2016-09-14,,,816.5316772460938,,,,,,816.5316772460938,,,,,,818.7744750976562,,,,,,813.4910888671875,,,,,,815.48486328125,,,,,,64016179,,,
2016-09-15,,,808.4620971679688,,,,,,808.4620971679688,,,,,,817.61572265625,,,,,,808.4620971679688,,,,,,816.4032592773438,,,,,,79180559,,,
2016-09-16,,,810.2697143554688,,,,,,810.2697143554688,,,,,,812.1314086914062,,,,,,811.3599853515625,,,,,,808.5831909179688,,,,,,86721933,,,
2016-09-17,,,808.9494018554688,,,,,,808.9494018554688,,,,,,811.4537353515625,,,,,,807.8921508789062,,,,,,810.5967407226562,,,,,,49579896,,,
2016-09-18,,,813.0569458007812,,,,,,813.0569458007812,,,,,,815.6102294921875,,,,,,808.778564453125,,,,,,809.3485717773438,,,,,,64897214,,,
2016-09-19,,,808.207763671875,,,,,,808.207763671875,,,,,,812.7338256835938,,,,,,805.4423217773438,,,,,,813.0529174804688,,,,,,72693553,,,
2016-09-20,,,805.4979248046875,,,,,,805.4979248046875,,,,,,808.925048828125,,,,,,805.2158813476562,,,,,,808.2435913085938,,,,,,96280318,,,
2016-09-21,,,782.5304565429688,,,,,,782.5304565429688,,,,,,799.1367797851562,,,,,,783.4380493164062,,,,,,799.2426147460938,,,,,,108473595,,,
2016-09-22,,,780.1883544921875,,,,,,780.1883544921875,,,,,,784.3866577148438,,,,,,779.7711181640625,,,,,,782.7008056640625,,,,,,87773518,,,
2016-09-23,,,790.6124267578125,,,,,,790.6124267578125,,,,,,791.0885620117188,,,,,,780.02880859375,,,,,,780.058837890625,,,,,,66973115,,,
2016-09-24,,,790.327880859375,,,,,,790.327880859375,,,,,,792.891845703125,,,,,,789.5671997070312,,,,,,790.7684936523438,,,,,,46373115,,,
2016-09-25,,,789.4179077148438,,,,,,789.4179077148438,,,,,,791.3193359375,,,,,,787.8494262695312,,,,,,790.4905395507812,,,,,,44643017,,,
2016-09-26,,,796.910888671875,,,,,,796.910888671875,,,,,,796.9375,,,,,,789.1022338867188,,,,,,789.3930053710938,,,,,,77527916,,,
2016-09-27,,,790.5138549804688,,,,,,790.5138549804688,,,,,,799.0646362304688,,,,,,788.0380859375,,,,,,796.88330078125,,,,,,64452791,,,
2016-09-28,,,786.1778564453125,,,,,,786.1778564453125,,,,,,790.8605346679688,,,,,,787.7615356445312,,,,,,790.6141967773438,,,,,,63341914,,,
2016-09-29,,,794.1431884765625,,,,,,794.1431884765625,,,,,,791.3718872070312,,,,,,785.8230590820312,,,,,,786.55615234375,,,,,,72975744,,,
2016-09-30,,,795.7908935546875,,,,,,795.7908935546875,,,,,,795.7908935546875,,,,,,794.8191528320312,,,,,,794.1720581054688,,,,,,73247716,,,
2016-10-01,,,801.3351440429688,,,,,,801.3351440429688,,,,,,802.9718017578125,,,,,,796.0441284179688,,,,,,796.0441284179688,,,,,,73553902,,,
2016-10-02,,,799.7015991210938,,,,,,799.7015991210938,,,,,,801.3638916015625,,,,,,795.7217407226562,,,,,,801.2894897460938,,,,,,51380809,,,
2016-10-03,,,796.7369384765625,,,,,,796.7369384765625,,,,,,799.6971435546875,,,,,,798.084716796875,,,,,,799.801025390625,,,,,,60911493,,,
2016-10-04,,,802.0557250976562,,,,,,802.0557250976562,,,,,,796.7378540039062,,,,,,800.15625,,,,,,796.6315307617188,,,,,,65459516,,,
2016-10-05,,,803.9257202148438,,,,,,803.9257202148438,,,,,,805.6359252929688,,,,,,798.6597900390625,,,,,,802.0741577148438,,,,,,89352282,,,
2016-10-06,,,809.6962280273438,,,,,,809.6962280273438,,,,,,809.7875366210938,,,,,,806.9002075195312,,,,,,803.8718872070312,,,,,,75039097,,,
2016-10-07,,,813.8216552734375,,,,,,813.8216552734375,,,,,,812.9351196289062,,,,,,808.8590698242188,,,,,,809.1506958007812,,,,,,84493472,,,
2016-10-08,,,816.4420166015625,,,,,,816.4420166015625,,,,,,817.4192504882812,,,,,,814.11181640625,,,,,,814.11181640625,,,,,,55843202,,,
2016-10-09,,,811.6226196289062,,,,,,811.6226196289062,,,,,,816.5607299804688,,,,,,811.7522583007812,,,,,,816.5264282226562,,,,,,51642848,,,
2016-10-10,,,814.572998046875,,,,,,814.572998046875,,,,,,818.8165283203125,,,,,,811.4261474609375,,,,,,811.7147216796875,,,,,,88802611,,,
2016-10-11,,,848.2032470703125,,,,,,848.2032470703125,,,,,,849.7617797851562,,,,,,815.9630737304688,,,,,,814.89404296875,,,,,,137060069,,,
2016-10-12,,,842.52685546875,,,,,,842.52685546875,,,,,,848.4415893554688,,,,,,841.1123046875,,,,,,847.937255859375,,,,,,122328433,,,
2016-10-13,,,841.9754028320312,,,,,,841.9754028320312,,,,,,848.3837890625,,,,,,839.541259765625,,,,,,842.3123168945312,,,,,,81476530,,,
2016-10-14,,,841.3848266601562,,,,,,841.3848266601562,,,,,,842.2445068359375,,,,,,842.2689208984375,,,,,,842.2689208984375,,,,,,76395480,,,
2016-10-15,,,839.1091918945312,,,,,,839.1091918945312,,,,,,843.6499633789062,,,,,,837.458984375,,,,,,841.2967529296875,,,,,,51288136,,,
2016-10-16,,,845.0296020507812,,,,,,845.0296020507812,,,,,,844.6958618164062,,,,,,839.4442138671875,,,,,,839.683349609375,,,,,,53072699,,,
2016-10-17,,,836.9686889648438,,,,,,836.9686889648438,,,,,,845.9475708007812,,,,,,837.8106079101562,,,,,,845.27587890625,,,,,,76029331,,,
2016-10-18,,,831.6517333984375,,,,,,831.6517333984375,,,,,,834.509033203125,,,,,,829.9569091796875,,,,,,837.254150390625,,,,,,85447399,,,
2016-10-19,,,816.3128051757812,,,,,,816.3128051757812,,,,,,832.6260986328125,,,,,,817.4059448242188,,,,,,831.8784790039062,,,,,,89826121,,,
2016-10-20,,,826.811279296875,,,,,,826.811279296875,,,,,,824.9569091796875,,,,,,817.5120239257812,,,,,,816.4979858398438,,,,,,74649148,,,
2016-10-21,,,832.1209716796875,,,,,,832.1209716796875,,,,,,834.7735595703125,,,,,,826.1644897460938,,,,,,826.7693481445312,,,,,,73571335,,,
2016-10-22,,,864.2919311523438,,,,,,864.2919311523438,,,,,,865.4793090820312,,,,,,832.1498413085938,,,,,,832.5259399414062,,,,,,103295853,,,
2016-10-23,,,864.339599609375,,,,,,864.339599609375,,,,,,869.3346557617188,,,,,,859.8106079101562,,,,,,864.7218627929688,,,,,,71658248,,,
2016-10-24,,,861.3451538085938,,,,,,861.3451538085938,,,,,,864.350341796875,,,,,,855.4135131835938,,,,,,864.4580688476562,,,,,,81973913,,,
2016-10-25,,,859.8169555664062,,,,,,859.8169555664062,,,,,,869.2098388671875,,,,,,860.3553466796875,,,,,,861.6627197265625,,,,,,118173117,,,
2016-10-26,,,887.1358032226562,,,,,,887.1358032226562,,,,,,889.5799560546875,,,,,,860.0470581054688,,,,,,859.9345703125,,,,,,116240000,,,
2016-10-27,,,907.1072387695312,,,,,,907.1072387695312,,,,,,903.0740966796875,,,,,,886.442626953125,,,,,,887.0180053710938,,,,,,126654317,,,
2016-10-28,,,907.554931640625,,,,,,907.554931640625,,,,,,910.5155639648438,,,,,,902.8265991210938,,,,,,906.6947631835938,,,,,,106784451,,,
2016-10-29,,,940.2276611328125,,,,,,940.2276611328125,,,,,,948.0220947265625,,,,,,908.0826416015625,,,,,,908.39453125,,,,,,177340429,,,
2016-10-30,,,924.356689453125,,,,,,924.356689453125,,,,,,939.7525634765625,,,,,,916.5350341796875,,,,,,939.7525634765625,,,,,,132576057,,,
2016-10-31,,,921.8463745117188,,,,,,921.8463745117188,,,,,,933.3978271484375,,,,,,910.46728515625,,,,,,925.378662109375,,,,,,127649132,,,
2016-11-01,,,954.8515625,,,,,,954.8515625,,,,,,959.9218139648438,,,,,,922.3263549804688,,,,,,922.3263549804688,,,,,,170779799,,,
2016-11-02,,,968.530517578125,,,,,,968.530517578125,,,,,,968.530517578125,,,,,,945.978271484375,,,,,,955.2086791992188,,,,,,110949405,,,
2016-11-03,,,896.2780151367188,,,,,,896.2780151367188,,,,,,972.451416015625,,,,,,883.130615234375,,,,,,970.5137939453125,,,,,,224893285,,,
2016-11-04,,,916.386474609375,,,,,,916.386474609375,,,,,,919.8828735351562,,,,,,892.1954345703125,,,,,,896.829833984375,,,,,,130189857,,,
2016-11-05,,,916.625,,,,,,916.625,,,,,,921.957275390625,,,,,,909.2246704101562,,,,,,916.764404296875,,,,,,70044696,,,
2016-11-06,,,926.9436645507812,,,,,,926.9436645507812,,,,,,930.7506103515625,,,,,,911.5975952148438,,,,,,917.138427734375,,,,,,78038301,,,
2016-11-07,,,911.3817138671875,,,,,,911.3817138671875,,,,,,925.7991943359375,,,,,,909.4373779296875,,,,,,925.9197998046875,,,,,,84312508,,,
2016-11-08,,,916.87939453125,,,,,,916.87939453125,,,,,,919.5086669921875,,,,,,911.1298828125,,,,,,911.3272705078125,,,,,,102894343,,,
2016-11-09,,,945.9495239257812,,,,,,945.9495239257812,,,,,,967.3804321289062,,,,,,919.55615234375,,,,,,916.8496704101562,,,,,,173200366,,,
2016-11-10,,,940.7493896484375,,,,,,940.7493896484375,,,,,,943.641357421875,,,,,,935.5564575195312,,,,,,945.388427734375,,,,,,90465159,,,
2016-11-11,,,948.8887329101562,,,,,,948.8887329101562,,,,,,952.550048828125,,,,,,938.2847290039062,,,,,,940.7770385742188,,,,,,83602252,,,
2016-11-12,,,933.8463745117188,,,,,,933.8463745117188,,,,,,949.8649291992188,,,,,,932.4966430664062,,,,,,949.3403930664062,,,,,,85592715,,,
2016-11-13,,,929.8424072265625,,,,,,929.8424072265625,,,,,,934.115234375,,,,,,910.3510131835938,,,,,,934.034423828125,,,,,,106381584,,,
2016-11-14,,,931.9511108398438,,,,,,931.9511108398438,,,,,,936.219482421875,,,,,,929.4833374023438,,,,,,929.79736328125,,,,,,83269002,,,
2016-11-15,,,942.6666259765625,,,,,,942.6666259765625,,,,,,947.0927734375,,,,,,931.5281982421875,,,,,,932.972900390625,,,,,,95427866,,,
2016-11-16,,,993.9869384765625,,,,,,993.9869384765625,,,,,,999.3516845703125,,,,,,937.1384887695312,,,,,,942.0678100585938,,,,,,188719113,,,
2016-11-17,,,1001.5909423828125,,,,,,1001.5909423828125,,,,,,1010.6259155273438,,,,,,997.7212524414062,,,,,,994.8924560546875,,,,,,146768045,,,
2016-11-18,,,1023.2607421875,,,,,,1023.2607421875,,,,,,1020.5802001953125,,,,,,996.201171875,,,,,,1001.2233276367188,,,,,,118942279,,,
2016-11-19,,,1023.302978515625,,,,,,1023.302978515625,,,,,,1029.59423828125,,,,,,1013.5697631835938,,,,,,1023.598388671875,,,,,,150589517,,,
2016-11-20,,,998.1239624023438,,,,,,998.1239624023438,,,,,,1028.5635986328125,,,,,,980.663818359375,,,,,,1023.6610107421875,,,,,,210425997,,,
2016-11-21,,,1002.506103515625,,,,,,1002.506103515625,,,,,,1009.695068359375,,,,,,997.1471557617188,,,,,,998.4503173828125,,,,,,82455113,,,
2016-11-22,,,1014.2373046875,,,,,,1014.2373046875,,,,,,1020.1217651367188,,,,,,996.2491455078125,,,,,,1003.041748046875,,,,,,175359071,,,
2016-11-23,,,1010.303955078125,,,,,,1010.303955078125,,,,,,1016.14208984375,,,,,,1000.5741577148438,,,,,,1014.7692260742188,,,,,,103858616,,,
2016-11-24,,,998.9057006835938,,,,,,998.9057006835938,,,,,,1012.5162353515625,,,,,,989.7314453125,,,,,,1010.3392333984375,,,,,,115934821,,,
2016-11-25,,,998.1817016601562,,,,,,998.1817016601562,,,,,,998.1817016601562,,,,,,985.1026000976562,,,,,,999.1121826171875,,,,,,91261911,,,
2016-11-26,,,989.7470092773438,,,,,,989.7470092773438,,,,,,998.942138671875,,,,,,981.9986572265625,,,,,,997.9959716796875,,,,,,73974024,,,
2016-11-27,,,983.91796875,,,,,,983.91796875,,,,,,994.640625,,,,,,983.302001953125,,,,,,989.8209838867188,,,,,,70701344,,,
2016-11-28,,,982.131591796875,,,,,,982.131591796875,,,,,,986.9028930664062,,,,,,984.2569580078125,,,,,,984.5215454101562,,,,,,82606247,,,
2016-11-29,,,983.0335693359375,,,,,,983.0335693359375,,,,,,988.6995849609375,,,,,,983.47705078125,,,,,,982.8203125,,,,,,91555665,,,
2016-11-30,,,1009.4638671875,,,,,,1009.4638671875,,,,,,1005.0107421875,,,,,,982.9973754882812,,,,,,983.9422607421875,,,,,,113809124,,,
2016-12-01,,,1019.9110107421875,,,,,,1019.9110107421875,,,,,,1023.175048828125,,,,,,1009.2614135742188,,,,,,1009.9445190429688,,,,,,108439224,,,
2016-12-02,,,1042.8203125,,,,,,1042.8203125,,,,,,1048.01611328125,,,,,,1021.363037109375,,,,,,1020.9501342773438,,,,,,171052279,,,
2016-12-03,,,1033.7198486328125,,,,,,1033.7198486328125,,,,,,1043.2279052734375,,,,,,1025.276123046875,,,,,,1043.2279052734375,,,,,,93226938,,,
2016-12-04,,,1040.7100830078125,,,,,,1040.7100830078125,,,,,,1040.7100830078125,,,,,,1029.7064208984375,,,,,,1034.3673095703125,,,,,,81438811,,,
2016-12-05,,,1015.6626586914062,,,,,,1015.6626586914062,,,,,,1039.8870849609375,,,,,,1012.135498046875,,,,,,1040.0672607421875,,,,,,142386881,,,
2016-12-06,,,1023.4685668945312,,,,,,1023.4685668945312,,,,,,1026.853515625,,,,,,1015.4175415039062,,,,,,1015.6893920898438,,,,,,155642159,,,
2016-12-07,,,1026.0914306640625,,,,,,1026.0914306640625,,,,,,1031.75048828125,,,,,,1022.956787109375,,,,,,1023.451171875,,,,,,128808571,,,
2016-12-08,,,1033.8116455078125,,,,,,1033.8116455078125,,,,,,1040.4217529296875,,,,,,1022.89794921875,,,,,,1026.0166015625,,,,,,107446223,,,
2016-12-09,,,1037.7252197265625,,,,,,1037.7252197265625,,,,,,1037.2679443359375,,,,,,1032.39306640625,,,,,,1032.650146484375,,,,,,92259025,,,
2016-12-10,,,1040.217529296875,,,,,,1040.217529296875,,,,,,1043.4967041015625,,,,,,1037.8809814453125,,,,,,1038.0328369140625,,,,,,72301732,,,
2016-12-11,,,1033.889892578125,,,,,,1033.889892578125,,,,,,1040.416259765625,,,,,,1027.8125,,,,,,1040.3544921875,,,,,,76982404,,,
2016-12-12,,,1040.6710205078125,,,,,,1040.6710205078125,,,,,,1043.2581787109375,,,,,,1034.582763671875,,,,,,1034.304931640625,,,,,,102149146,,,
2016-12-13,,,1041.713623046875,,,,,,1041.713623046875,,,,,,1051.841064453125,,,,,,1038.251708984375,,,,,,1041.4180908203125,,,,,,108962498,,,
2016-12-14,,,1054.6302490234375,,,,,,1054.6302490234375,,,,,,1040.3538818359375,,,,,,1034.1307373046875,,,,,,1040.978271484375,,,,,,102535762,,,
2016-12-15,,,1056.610595703125,,,,,,1056.610595703125,,,,,,1062.0208740234375,,,,,,1056.5091552734375,,,,,,1052.72607421875,,,,,,110782314,,,
2016-12-16,,,1074.7733154296875,,,,,,1074.7733154296875,,,,,,1074.9444580078125,,,,,,1058.3736572265625,,,,,,1057.798828125,,,,,,114484732,,,
2016-12-17,,,1082.88232421875,,,,,,1082.88232421875,,,,,,1085.1827392578125,,,,,,1074.7144775390625,,,,,,1075.1280517578125,,,,,,108160756,,,
2016-12-18,,,1084.5521240234375,,,,,,1084.5521240234375,,,,,,1088.233642578125,,,,,,1081.11669921875,,,,,,1083.12744140625,,,,,,83035259,,,
2016-12-19,,,1093.3985595703125,,,,,,1093.3985595703125,,,,,,1093.2786865234375,,,,,,1083.6693115234375,,,,,,1084.7742919921875,,,,,,103291586,,,
2016-12-20,,,1102.375732421875,,,,,,1102.375732421875,,,,,,1102.4033203125,,,,,,1092.624267578125,,,,,,1092.7545166015625,,,,,,137135989,,,
2016-12-21,,,1153.1181640625,,,,,,1153.1181640625,,,,,,1153.1181640625,,,,,,1100.0482177734375,,,,,,1102.056396484375,,,,,,215032481,,,
2016-12-22,,,1197.5897216796875,,,,,,1197.5897216796875,,,,,,1213.8350830078125,,,,,,1153.0950927734375,,,,,,1152.978515625,,,,,,277084095,,,
2016-12-23,,,1284.100341796875,,,,,,1284.100341796875,,,,,,1288.4637451171875,,,,,,1196.7847900390625,,,,,,1198.07177734375,,,,,,383793872,,,
2016-12-24,,,1251.84130859375,,,,,,1251.84130859375,,,,,,1286.1824951171875,,,,,,1234.449951171875,,,,,,1284.373291015625,,,,,,191820345,,,
2016-12-25,,,1249.906494140625,,,,,,1249.906494140625,,,,,,1252.9971923828125,,,,,,1201.147705078125,,,,,,1252.9971923828125,,,,,,200369584,,,
2016-12-26,,,1265.3143310546875,,,,,,1265.3143310546875,,,,,,1271.1358642578125,,,,,,1244.6544189453125,,,,,,1250.91357421875,,,,,,172551234,,,
2016-12-27,,,1297.9110107421875,,,,,,1297.9110107421875,,,,,,1307.8018798828125,,,,,,1260.110107421875,,,,,,1266.3515625,,,,,,232695410,,,
2016-12-28,,,1358.65380859375,,,,,,1358.65380859375,,,,,,1358.65380859375,,,,,,1300.5439453125,,,,,,1300.18212890625,,,,,,329430600,,,
2016-12-29,,,1346.4688720703125,,,,,,1346.4688720703125,,,,,,1361.97607421875,,,,,,1324.227294921875,,,,,,1357.545654296875,,,,,,275684647,,,
2016-12-30,,,1332.2772216796875,,,,,,1332.2772216796875,,,,,,1344.2086181640625,,,,,,1293.5284423828125,,,,,,1345.1383056640625,,,,,,259839224,,,
2016-12-31,,,1335.7491455078125,,,,,,1335.7491455078125,,,,,,1335.7491455078125,,,,,,1312.8704833984375,,,,,,1331.430419921875,,,,,,137401392,,,
2017-01-01,,,1385.9849853515625,,,,,,1385.9849853515625,,,,,,1388.73046875,,,,,,1327.837890625,,,,,,1335.63134765625,,,,,,205157584,,,
2017-01-02,,,1421.0709228515625,,,,,,1421.0709228515625,,,,,,1430.896240234375,,,,,,1382.388427734375,,,,,,1386.390380859375,,,,,,309019460,,,
2017-01-03,,,1444.1614990234375,,,,,,1444.1614990234375,,,,,,1443.894287109375,,,,,,1419.2830810546875,,,,,,1420.8623046875,,,,,,256181516,,,
2017-01-04,,,1584.6439208984375,,,,,,1584.6439208984375,,,,,,1593.2664794921875,,,,,,1445.7364501953125,,,,,,1444.9364013671875,,,,,,473371736,,,
2017-01-05,,,1381.1912841796875,,,,,,1381.1912841796875,,,,,,1622.0889892578125,,,,,,1241.1956787109375,,,,,,1587.388427734375,,,,,,695378231,,,
2017-01-06,,,1237.4173583984375,,,,,,1237.4173583984375,,,,,,1430.6546630859375,,,,,,1208.2340087890625,,,,,,1382.3634033203125,,,,,,482616925,,,
2017-01-07,,,1246.17333984375,,,,,,1246.17333984375,,,,,,1246.17333984375,,,,,,1129.551513671875,,,,,,1239.18115234375,,,,,,383417934,,,
2017-01-08,,,1246.3397216796875,,,,,,1246.3397216796875,,,,,,1292.996826171875,,,,,,1216.909912109375,,,,,,1245.6109619140625,,,,,,217090696,,,
2017-01-09,,,1227.3355712890625,,,,,,1227.3355712890625,,,,,,1249.912353515625,,,,,,1202.0863037109375,,,,,,1249.136962890625,,,,,,192872474,,,
2017-01-10,,,1233.762451171875,,,,,,1233.762451171875,,,,,,1243.371826171875,,,,,,1222.4393310546875,,,,,,1226.80810546875,,,,,,157411989,,,
2017-01-11,,,1044.6702880859375,,,,,,1044.6702880859375,,,,,,1246.37109375,,,,,,1025.4974365234375,,,,,,1234.35498046875,,,,,,417634643,,,
2017-01-12,,,1074.688232421875,,,,,,1074.688232421875,,,,,,1103.8690185546875,,,,,,1010.098876953125,,,,,,1041.2061767578125,,,,,,296870076,,,
2017-01-13,,,1098.7918701171875,,,,,,1098.7918701171875,,,,,,1105.4820556640625,,,,,,1042.9241943359375,,,,,,1073.223388671875,,,,,,225320709,,,
2017-01-14,,,1091.3614501953125,,,,,,1091.3614501953125,,,,,,1113.59521484375,,,,,,1083.4190673828125,,,,,,1100.3360595703125,,,,,,124100941,,,
2017-01-15,,,1096.02294921875,,,,,,1096.02294921875,,,,,,1097.8890380859375,,,,,,1083.9725341796875,,,,,,1091.00146484375,,,,,,94710056,,,
2017-01-16,,,1113.313720703125,,,,,,1113.313720703125,,,,,,1117.1754150390625,,,,,,1094.5703125,,,,,,1096.0029296875,,,,,,110798233,,,
