,Close,Close,Close,Close,Close,Close
,ADA-AUD,BCH-AUD,BTC-AUD,ETH-AUD,SOL-AUD,XRP-AUD
Date,,,,,,
2014-11-05,,,0.7751166150754675,,,
2014-11-06,,,0.798991658791927,,,
2014-11-07,,,0.7768227821382018,,,
2014-11-08,,,0.7837943472555866,,,
2014-11-09,,,0.823073182847514,,,
2014-11-10,,,0.8333908051884596,,,
2014-11-11,,,0.8272741463666514,,,
2014-11-12,,,0.9525288253724956,,,
2014-11-13,,,0.9467171359198819,,,
2014-11-14,,,0.891055056563063,,,
2014-11-15,,,0.8424837690317503,,,
2014-11-16,,,0.868005575626547,,,
2014-11-17,,,0.871425977724746,,,
2014-11-18,,,0.8438641692844752,,,
2014-11-19,,,0.8663603665799952,,,
2014-11-20,,,0.8129469208671724,,,
2014-11-21,,,0.7929229894671723,,,
2014-11-22,,,0.7976058201279548,,,
2014-11-23,,,0.8294773603123158,,,
2014-11-24,,,0.8582413564521194,,,
2014-11-25,,,0.8591003863782024,,,
2014-11-26,,,0.8456990055715629,,,
2014-11-27,,,0.849081697367594,,,
2014-11-28,,,0.867088277008525,,,
2014-11-29,,,0.864886318080841,,,
2014-11-30,,,0.8771703145457541,,,
2014-12-01,,,0.876109226724855,,,
2014-12-02,,,0.8828700683470841,,,
2014-12-03,,,0.8747878720799618,,,
2014-12-04,,,0.8631025191916156,,,
2014-12-05,,,0.8866941081328275,,,
2014-12-06,,,0.8818260129130595,,,
2014-12-07,,,0.8842552496206859,,,
2014-12-08,,,0.8540957332496338,,,
2014-12-09,,,0.8315281792175241,,,
2014-12-10,,,0.8143698722057028,,,
2014-12-11,,,0.8327041908277552,,,
2014-12-12,,,0.8376427463426985,,,
2014-12-13,,,0.8253683119195395,,,
2014-12-14,,,0.838839196817179,,,
2014-12-15,,,0.8237408524129934,,,
2014-12-16,,,0.7791819171272186,,,
2014-12-17,,,0.7708263062286903,,,
2014-12-18,,,0.7465826458026106,,,
2014-12-19,,,0.7645668741709415,,,
2014-12-20,,,0.7937045070922863,,,
2014-12-21,,,0.7713096076765988,,,
2014-12-22,,,0.8007076269474597,,,
2014-12-23,,,0.8081835300046117,,,
2014-12-24,,,0.7786246293812383,,,
2014-12-25,,,0.7706825767885744,,,
2014-12-26,,,0.7913439377970064,,,
2014-12-27,,,0.7622383974782988,,,
2014-12-28,,,0.765936517126693,,,
2014-12-29,,,0.7529557466317115,,,
2014-12-30,,,0.7438187973963521,,,
2014-12-31,,,0.7676737608251282,,,
2015-01-01,,,0.7525935245375144,,,
2015-01-02,,,0.7628652490780404,,,
2015-01-03,,,0.680653682688904,,,
2015-01-04,,,0.6414266016479705,,,
2015-01-05,,,0.6639131771389754,,,
2015-01-06,,,0.6939644033871625,,,
2015-01-07,,,0.7139873188202263,,,
2015-01-08,,,0.6841973753629697,,,
2015-01-09,,,0.6934614997536585,,,
2015-01-10,,,0.6561817882787063,,,
2015-01-11,,,0.6328997704392831,,,
2015-01-12,,,0.6437051166724482,,,
2015-01-13,,,0.541376926841058,,,
2015-01-14,,,0.42852953487599377,,,
2015-01-15,,,0.49986472699056045,,,
2015-01-16,,,0.4955224245417455,,,
2015-01-17,,,0.47447965759284716,,,
2015-01-18,,,0.5009220198761384,,,
2015-01-19,,,0.5136901544676133,,,
2015-01-20,,,0.507007422773963,,,
2015-01-21,,,0.5484925202123638,,,
2015-01-22,,,0.5703524233919101,,,
2015-01-23,,,0.5769842969759809,,,
2015-01-24,,,0.6140691818501934,,,
2015-01-25,,,0.6309301691262235,,,
2015-01-26,,,0.6761063342072247,,,
2015-01-27,,,0.6515528636283123,,,
2015-01-28,,,0.5805794453872355,,,
2015-01-29,,,0.5878518562433084,,,
2015-01-30,,,0.5709624816558209,,,
2015-01-31,,,0.5483660622101659,,,
2015-02-01,,,0.5714588113856192,,,
2015-02-02,,,0.5984162987870315,,,
2015-02-03,,,0.5734574574005067,,,
2015-02-04,,,0.5728531363616483,,,
2015-02-05,,,0.5453691390361514,,,
2015-02-06,,,0.5586048574694013,,,
2015-02-07,,,0.572397385546544,,,
2015-02-08,,,0.5637277213391547,,,
2015-02-09,,,0.552973412503852,,,
2015-02-10,,,0.5533574480058007,,,
2015-02-11,,,0.5559991413286509,,,
2015-02-12,,,0.5602190496430135,,,
2015-02-13,,,0.5930513957353776,,,
2015-02-14,,,0.6482033999273766,,,
2015-02-15,,,0.5923730883984468,,,
2015-02-16,,,0.5905805641461208,,,
2015-02-17,,,0.610992535153054,,,
2015-02-18,,,0.5929515321618083,,,
2015-02-19,,,0.6038856073820879,,,
2015-02-20,,,0.6087655356285265,,,
2015-02-21,,,0.6106508714486282,,,
2015-02-22,,,0.5892823376897203,,,
2015-02-23,,,0.6001586820829095,,,
2015-02-24,,,0.5970070331207615,,,
2015-02-25,,,0.5901509894203183,,,
2015-02-26,,,0.5935065489228722,,,
2015-02-27,,,0.6367831546466627,,,
2015-02-28,,,0.6378744824246091,,,
2015-03-01,,,0.6547027794703925,,,
2015-03-02,,,0.6963063267010221,,,
2015-03-03,,,0.705897293631418,,,
2015-03-04,,,0.6837971441528002,,,
2015-03-05,,,0.6950791581674067,,,
2015-03-06,,,0.6926146016680511,,,
2015-03-07,,,0.7015997534905644,,,
2015-03-08,,,0.6961248271959775,,,
2015-03-09,,,0.7381740850978694,,,
2015-03-10,,,0.7480432476805482,,,
2015-03-11,,,0.7635847927200359,,,
2015-03-12,,,0.7482285122395337,,,
2015-03-13,,,0.7317669194950197,,,
2015-03-14,,,0.7229140226625177,,,
2015-03-15,,,0.7366940603226192,,,
2015-03-16,,,0.7446611535121266,,,
2015-03-17,,,0.7340241589765945,,,
2015-03-18,,,0.6452968978106993,,,
2015-03-19,,,0.6675074291088158,,,
2015-03-20,,,0.6600369047001503,,,
2015-03-21,,,0.6556895821794144,,,
2015-03-22,,,0.6743962228022667,,,
2015-03-23,,,0.6637338888560862,,,
2015-03-24,,,0.6119737799253065,,,
2015-03-25,,,0.615982008540338,,,
2015-03-26,,,0.6215859028730831,,,
2015-03-27,,,0.6246880682691536,,,
2015-03-28,,,0.6392766960850852,,,
2015-03-29,,,0.6146467889349012,,,
2015-03-30,,,0.6333050814841343,,,
2015-03-31,,,0.6282219598504213,,,
2015-04-01,,,0.6369827622682791,,,
2015-04-02,,,0.6538153024700908,,,
2015-04-03,,,0.6528252128092158,,,
2015-04-04,,,0.6512208814911624,,,
2015-04-05,,,0.6682344430959313,,,
2015-04-06,,,0.6595459536188387,,,
2015-04-07,,,0.6491279896022362,,,
2015-04-08,,,0.6247761585788133,,,
2015-04-09,,,0.6197301496196583,,,
2015-04-10,,,0.6022684270704275,,,
2015-04-11,,,0.6034930258053215,,,
2015-04-12,,,0.6035759167547773,,,
2015-04-13,,,0.5798419729169514,,,
2015-04-14,,,0.563746785659902,,,
2015-04-15,,,0.5713419154251754,,,
2015-04-16,,,0.5750461308751879,,,
2015-04-17,,,0.5617389959425871,,,
2015-04-18,,,0.5629336535342386,,,
2015-04-19,,,0.5585840002658252,,,
2015-04-20,,,0.5699487857043656,,,
2015-04-21,,,0.5975729267043209,,,
2015-04-22,,,0.592185313803501,,,
2015-04-23,,,0.5956586059451522,,,
2015-04-24,,,0.5797408543254021,,,
2015-04-25,,,0.5675127360419894,,,
2015-04-26,,,0.5489410994961527,,,
2015-04-27,,,0.5709717448837703,,,
2015-04-28,,,0.553350694813812,,,
2015-04-29,,,0.5533047970133924,,,
2015-04-30,,,0.5857431272227271,,,
2015-05-01,,,0.5789576035802203,,,
2015-05-02,,,0.5860698502369122,,,
2015-05-03,,,0.6013728820973963,,,
2015-05-04,,,0.5974095950786089,,,
2015-05-05,,,0.5833193289263482,,,
2015-05-06,,,0.5659458162122989,,,
2015-05-07,,,0.5884687872247303,,,
2015-05-08,,,0.602065592259719,,,
2015-05-09,,,0.5970513173266354,,,
2015-05-10,,,0.5939330159851048,,,
2015-05-11,,,0.6006579999507561,,,
2015-05-12,,,0.5910265736311884,,,
2015-05-13,,,0.5709158069395089,,,
2015-05-14,,,0.5740189285397549,,,
2015-05-15,,,0.5795283379474174,,,
2015-05-16,,,0.5759869162582684,,,
2015-05-17,,,0.5767796095196824,,,
2015-05-18,,,0.5712412749357137,,,
2015-05-19,,,0.5734417995571346,,,
2015-05-20,,,0.5819414387095838,,,
2015-05-21,,,0.5838302407698214,,,
2015-05-22,,,0.6014246964111511,,,
2015-05-23,,,0.5977312980208731,,,
2015-05-24,,,0.6041738431782129,,,
2015-05-25,,,0.5937015548118949,,,
2015-05-26,,,0.599774885632005,,,
2015-05-27,,,0.6009735473286411,,,
2015-05-28,,,0.6074177658432879,,,
2015-05-29,,,0.6080493984639065,,,
2015-05-30,,,0.5984297454082484,,,
2015-05-31,,,0.5900294319645197,,,
2015-06-01,,,0.5735120208012663,,,
2015-06-02,,,0.5700546255540313,,,
2015-06-03,,,0.5694263994107877,,,
2015-06-04,,,0.5717010298558027,,,
2015-06-05,,,0.5775860482161183,,,
2015-06-06,,,0.5792986696570367,,,
2015-06-07,,,0.5731703570968406,,,
2015-06-08,,,0.5821642342824545,,,
2015-06-09,,,0.5838163758092783,,,
2015-06-10,,,0.5800211416743192,,,
2015-06-11,,,0.5808040338429353,,,
2015-06-12,,,0.5831608978470355,,,
2015-06-13,,,0.5892972186172005,,,
2015-06-14,,,0.59180731434041,,,
2015-06-15,,,0.59802957396084,,,
2015-06-16,,,0.6347102832826594,,,
2015-06-17,,,0.6323502518522283,,,
2015-06-18,,,0.6259717126118799,,,
2015-06-19,,,0.616649618343057,,,
2015-06-20,,,0.6181773935643167,,,
2015-06-21,,,0.6154560962438638,,,
2015-06-22,,,0.6260445634174939,,,
2015-06-23,,,0.618096056446646,,,
2015-06-24,,,0.6112939785193524,,,
2015-06-25,,,0.6151031971403769,,,
2015-06-26,,,0.6231634604742258,,,
2015-06-27,,,0.6420839322558038,,,
2015-06-28,,,0.6401152273841587,,,
2015-06-29,,,0.6562508142676191,,,
2015-06-30,,,0.6700162698140455,,,
2015-07-01,,,0.6631650071344793,,,
2015-07-02,,,0.6550221516649795,,,
2015-07-03,,,0.6685992947516114,,,
2015-07-04,,,0.680466983823656,,,
2015-07-05,,,0.7114080178198222,,,
2015-07-06,,,0.7050897792052856,,,
2015-07-07,,,0.6994697489270804,,,
2015-07-08,,,0.7145666590250028,,,
2015-07-09,,,0.7071229083332489,,,
2015-07-10,,,0.7502820204689858,,,
2015-07-11,,,0.7719323356458346,,,
2015-07-12,,,0.8205590830193212,,,
2015-07-13,,,0.7741352507776942,,,
2015-07-14,,,0.7563381396139387,,,
2015-07-15,,,0.7595883971316758,,,
2015-07-16,,,0.7347320488802026,,,
2015-07-17,,,0.7427954796403826,,,
2015-07-18,,,0.7306464872524849,,,
2015-07-19,,,0.7273245741843533,,,
2015-07-20,,,0.7411886980491298,,,
2015-07-21,,,0.7278877186809082,,,
2015-07-22,,,0.7364155060937712,,,
2015-07-23,,,0.7348946035900222,,,
2015-07-24,,,0.7759953667126696,,,
2015-07-25,,,0.7771231497748035,,,
2015-07-26,,,0.7881858942194365,,,
2015-07-27,,,0.7904944699126786,,,
2015-07-28,,,0.7846736367576375,,,
2015-07-29,,,0.7774963682170178,,,
2015-07-30,,,0.7724811370797587,,,
2015-07-31,,,0.7633961216836762,,,
2015-08-01,,,0.7552191416776665,,,
2015-08-02,,,0.7586631500664457,,,
2015-08-03,,,0.7572233456293237,,,
2015-08-04,,,0.7576562073069792,,,
2015-08-05,,,0.7513423313739929,,,
2015-08-06,,,0.742937535723192,,,
2015-08-07,,,0.7382861402746761,,,
2015-08-08,,,0.6892017894404954,,,
2015-08-09,,,0.7018844035210322,,,
2015-08-10,,,0.6989382189310753,,,
2015-08-11,,,0.723952042057686,,,
2015-08-12,,,0.7069328627533867,,,
2015-08-13,,,0.7013146851207714,,,
2015-08-14,,,0.7060425769033201,,,
2015-08-15,,,0.6950697754139364,,,
2015-08-16,,,0.6871668674297032,,,
2015-08-17,,,0.6853832478287607,,,
2015-08-18,,,0.563387372415471,,,
2015-08-19,,,0.6038039714506132,,,
2015-08-20,,,0.6285970309382264,,,
2015-08-21,,,0.6222725769965496,,,
2015-08-22,,,0.6164423610880373,,,
2015-08-23,,,0.6162250039264147,,,
2015-08-24,,,0.5746739881626716,,,
2015-08-25,,,0.6113230829839416,,,
2015-08-26,,,0.6213068705421475,,,
2015-08-27,,,0.6135579711929161,,,
2015-08-28,,,0.6319121310516083,,,
2015-08-29,,,0.627499069493813,,,
2015-08-30,,,0.6276924020255285,,,
2015-08-31,,,0.6338211329250513,,,
2015-09-01,,,0.6373673356350774,,,
2015-09-02,,,0.6375241531198445,,,
2015-09-03,,,0.633751927647856,,,
2015-09-04,,,0.6531411785264284,,,
2015-09-05,,,0.6665302482043095,,,
2015-09-06,,,0.6774558371125323,,,
2015-09-07,,,0.6763050453874276,,,
2015-09-08,,,0.6782158999064606,,,
2015-09-09,,,0.670412317630948,,,
2015-09-10,,,0.6603661975130576,,,
2015-09-11,,,0.6631918406141522,,,
2015-09-12,,,0.6497185054433131,,,
2015-09-13,,,0.636151402500523,,,
2015-09-14,,,0.6309143319945691,,,
2015-09-15,,,0.63316822476153,,,
2015-09-16,,,0.6232707943929157,,,
2015-09-17,,,0.626183870413299,,,
2015-09-18,,,0.6348078161085516,,,
2015-09-19,,,0.6307696463502777,,,
2015-09-20,,,0.6298287414416752,,,
2015-09-21,,,0.6241430916519325,,,
2015-09-22,,,0.638513585390349,,,
2015-09-23,,,0.6446956844354117,,,
2015-09-24,,,0.6553647118108201,,,
2015-09-25,,,0.6558665994773879,,,
2015-09-26,,,0.65362406163501,,,
2015-09-27,,,0.6495788398709423,,,
2015-09-28,,,0.6718984979705773,,,
2015-09-29,,,0.6616782291672405,,,
2015-09-30,,,0.6597370151656384,,,
2015-10-01,,,0.6610681709033297,,,
2015-10-02,,,0.6597931921609438,,,
2015-10-03,,,0.6637887510706512,,,
2015-10-04,,,0.6623851031039117,,,
2015-10-05,,,0.6646103097456103,,,
2015-10-06,,,0.6733743393525602,,,
2015-10-07,,,0.6614871078576807,,,
2015-10-08,,,0.6531389075415118,,,
2015-10-09,,,0.6513383750792168,,,
2015-10-10,,,0.6540352294304359,,,
2015-10-11,,,0.6617419362704273,,,
2015-10-12,,,0.65447980460924,,,
2015-10-13,,,0.6767493815151882,,,
2015-10-14,,,0.6742336680924481,,,
2015-10-15,,,0.6800060336483482,,,
2015-10-16,,,0.709158248683368,,,
2015-10-17,,,0.7301226068898827,,,
2015-10-18,,,0.7059480919782372,,,
2015-10-19,,,0.7108864682048976,,,
2015-10-20,,,0.7263469749405194,,,
2015-10-21,,,0.7231203834761237,,,
2015-10-22,,,0.7443763839561383,,,
2015-10-23,,,0.7501577139261828,,,
2015-10-24,,,0.764151762033293,,,
2015-10-25,,,0.7694352682045154,,,
2015-10-26,,,0.7709461903271834,,,
2015-10-27,,,0.7999538990061945,,,
2015-10-28,,,0.8409011913586888,,,
2015-10-29,,,0.8672557920275059,,,
2015-10-30,,,0.9000333954308278,,,
2015-10-31,,,0.8620333036352269,,,
2015-11-01,,,0.8934438936442798,,,
2015-11-02,,,0.9885655311821785,,,
2015-11-03,,,1.0993793756799526,,,
2015-11-04,,,1.12991217025598,,,
2015-11-05,,,1.0590697519869343,,,
2015-11-06,,,1.0407705141055672,,,
2015-11-07,,,1.0741556657368396,,,
2015-11-08,,,1.0393303510918794,,,
2015-11-09,,,1.0564045718990258,,,
2015-11-10,,,0.9367912584770506,,,
2015-11-11,,,0.8619096544827943,,,
2015-11-12,,,0.9284985180030554,,,
2015-11-13,,,0.9250462025905023,,,
2015-11-14,,,0.9144787121459702,,,
2015-11-15,,,0.8824532230893684,,,
2015-11-16,,,0.913556752032593,,,
2015-11-17,,,0.9229488284945037,,,
2015-11-18,,,0.9209130698050579,,,
2015-11-19,,,0.8883164878046932,,,
2015-11-20,,,0.8712595384354652,,,
2015-11-21,,,0.8845304571349225,,,
2015-11-22,,,0.8800067149438238,,,
2015-11-23,,,0.8805998603463822,,,
2015-11-24,,,0.8643608241236946,,,
2015-11-25,,,0.8861544504013328,,,
2015-11-26,,,0.9572601833951819,,,
2015-11-27,,,0.974910756269056,,,
2015-11-28,,,0.9731110007226533,,,
2015-11-29,,,1.0122614061412711,,,
2015-11-30,,,1.0218643256238595,,,
2015-12-01,,,0.9694926045973838,,,
2015-12-02,,,0.9634271026989599,,,
2015-12-03,,,0.9649769303790149,,,
2015-12-04,,,0.9691013975641195,,,
2015-12-05,,,1.037854210896092,,,
2015-12-06,,,1.0378354453891496,,,
2015-12-07,,,1.0679451196175587,,,
2015-12-08,,,1.1271462301530881,,,
2015-12-09,,,1.1311608533835427,,,
2015-12-10,,,1.1193218504367604,,,
2015-12-11,,,1.2316072333977282,,,
2015-12-12,,,1.1854401419771983,,,
2015-12-13,,,1.1860166135694479,,,
2015-12-14,,,1.19928908610069,,,
2015-12-15,,,1.2659641275222597,,,
2015-12-16,,,1.2375330697237812,,,
2015-12-17,,,1.2531786019673445,,,
2015-12-18,,,1.2664277670218111,,,
2015-12-19,,,1.26289303876189,,,
2015-12-20,,,1.2095894370037172,,,
2015-12-21,,,1.1938700379876035,,,
2015-12-22,,,1.18281906680688,,,
2015-12-23,,,1.1982801711701114,,,
2015-12-24,,,1.2259217628962682,,,
2015-12-25,,,1.2322995252207238,,,
2015-12-26,,,1.1285046377097783,,,
2015-12-27,,,1.1375420819481343,,,
2015-12-28,,,1.1399939089794047,,,
2015-12-29,,,1.1635972114217654,,,
2015-12-30,,,1.1475996765161296,,,
2015-12-31,,,1.1556770917623749,,,
2016-01-01,,,1.1657881142386712,,,
2016-01-02,,,1.1633830216864738,,,
2016-01-03,,,1.1564036874101637,,,
2016-01-04,,,1.1809033117414482,,,
2016-01-05,,,1.1817685569946714,,,
2016-01-06,,,1.18739438426069,,,
2016-01-07,,,1.279415529759825,,,
2016-01-08,,,1.2768855330372149,,,
2016-01-09,,,1.2610550948112318,,,
2016-01-10,,,1.264855169729829,,,
2016-01-11,,,1.2575674596069495,,,
2016-01-12,,,1.2223701815377552,,,
2016-01-13,,,1.2211058405668207,,,
2016-01-14,,,1.2048483376509955,,,
2016-01-15,,,1.0388346787524516,,,
2016-01-16,,,1.10500018287405,,,
2016-01-17,,,1.091816398280077,,,
2016-01-18,,,1.1034689414126546,,,
2016-01-19,,,1.077504890386731,,,
2016-01-20,,,1.1861329119022814,,,
2016-01-21,,,1.1456132818672389,,,
2016-01-22,,,1.0700521155180718,,,
2016-01-23,,,1.0840371992110374,,,
2016-01-24,,,1.1278270475259786,,,
2016-01-25,,,1.105996906201392,,,
2016-01-26,,,1.0967661891940814,,,
2016-01-27,,,1.1033895764660953,,,
2016-01-28,,,1.051570601215767,,,
2016-01-29,,,1.04931694749985,,,
2016-01-30,,,1.0459462082560116,,,
2016-01-31,,,1.021729859411692,,,
2016-02-01,,,1.0282306134982095,,,
2016-02-02,,,1.0438203273230335,,,
2016-02-03,,,1.0126829726571038,,,
2016-02-04,,,1.0599393001589463,,,
2016-02-05,,,1.0719078687714965,,,
2016-02-06,,,1.0441027661313451,,,
2016-02-07,,,1.0414251553891563,,,
2016-02-08,,,1.0341113887024969,,,
2016-02-09,,,1.0425880191919752,,,
2016-02-10,,,1.0526557734293343,,,
2016-02-11,,,1.0439184577765348,,,
2016-02-12,,,1.0603136540936187,,,
2016-02-13,,,1.0812763987055873,,,
2016-02-14,,,1.1213175680763596,,,
2016-02-15,,,1.0968295377207018,,,
2016-02-16,,,1.1213971720739624,,,
2016-02-17,,,1.137079398652757,,,
2016-02-18,,,1.156994860641609,,,
2016-02-19,,,1.15280620825123,,,
2016-02-20,,,1.197678957794822,,,
2016-02-21,,,1.2033340688137124,,,
2016-02-22,,,1.1858411501032589,,,
2016-02-23,,,1.145619975296466,,,
2016-02-24,,,1.1572688131378637,,,
2016-02-25,,,1.1492772172163614,,,
2016-02-26,,,1.1872698386668419,,,
2016-02-27,,,1.1882781559698106,,,
2016-02-28,,,1.1913185266710453,,,
2016-02-29,,,1.2009874242417369,,,
2016-03-01,,,1.1867744053784581,,,
2016-03-02,,,1.140052596010669,,,
2016-03-03,,,1.122667250269949,,,
2016-03-04,,,1.081645613042817,,,
2016-03-05,,,1.0543531553662067,,,
2016-03-06,,,1.0783565097304542,,,
2016-03-07,,,1.088353265807789,,,
2016-03-08,,,1.0908017461244457,,,
2016-03-09,,,1.0881634592789704,,,
2016-03-10,,,1.0954407706814422,,,
2016-03-11,,,1.0918922969864995,,,
2016-03-12,,,1.065828083573202,,,
2016-03-13,,,1.072432227236186,,,
2016-03-14,,,1.0848916871672867,,,
2016-03-15,,,1.0940634780922875,,,
2016-03-16,,,1.0832141464670535,,,
2016-03-17,,,1.077442378538763,,,
2016-03-18,,,1.0554288850635416,,,
2016-03-19,,,1.0577378790961105,,,
2016-03-20,,,1.0673942264869998,,,
2016-03-21,,,1.0694788711149132,,,
2016-03-22,,,1.0746111775008989,,,
2016-03-23,,,1.0870431465619566,,,
2016-03-24,,,1.083911936464058,,,
2016-03-25,,,1.0884096818541378,,,
2016-03-26,,,1.0904134077037073,,,
2016-03-27,,,1.1141668342016071,,,
2016-03-28,,,1.1003630707254033,,,
2016-03-29,,,1.0683246131496724,,,
2016-03-30,,,1.0610458674409375,,,
2016-03-31,,,1.0645485628609825,,,
2016-04-01,,,1.067553912584293,,,
2016-04-02,,,1.0749943763241938,,,
2016-04-03,,,1.075494351582411,,,
2016-04-04,,,1.0868006292779684,,,
2016-04-05,,,1.1008624483560105,,,
2016-04-06,,,1.0898689689513337,,,
2016-04-07,,,1.1019088943004738,,,
2016-04-08,,,1.0894282783519922,,,
2016-04-09,,,1.086997248761537,,,
2016-04-10,,,1.0915659923116408,,,
2016-04-11,,,1.0900541139847972,,,
2016-04-12,,,1.0836181427311633,,,
2016-04-13,,,1.0835739182880506,,,
2016-04-14,,,1.0806009599811823,,,
2016-04-15,,,1.0898971769745083,,,
2016-04-16,,,1.0920758881881776,,,
2016-04-17,,,1.0952343501050754,,,
2016-04-18,,,1.0806133906354627,,,
2016-04-19,,,1.0941115273521014,,,
2016-04-20,,,1.1081728683280558,,,
2016-04-21,,,1.136801501814278,,,
2016-04-22,,,1.1328870409711977,,,
2016-04-23,,,1.1444387045632696,,,
2016-04-24,,,1.1648605961885228,,,
2016-04-25,,,1.1716978146192625,,,
2016-04-26,,,1.1789524161725684,,,
2016-04-27,,,1.1456826066699548,,,
2016-04-28,,,1.1524258780404608,,,
2016-04-29,,,1.1732743562534682,,,
2016-04-30,,,1.1557976930139966,,,
2016-05-01,,,1.1623664571224903,,,
2016-05-02,,,1.1368120200602079,,,
2016-05-03,,,1.1764048491982353,,,
2016-05-04,,,1.1722074714447557,,,
2016-05-05,,,1.1736109401232122,,,
2016-05-06,,,1.2218889717864791,,,
2016-05-07,,,1.2190522725746065,,,
2016-05-08,,,1.218257188802754,,,
2016-05-09,,,1.2329322933337994,,,
2016-05-10,,,1.1985752796837457,,,
2016-05-11,,,1.2057391613659096,,,
2016-05-12,,,1.2172922592642446,,,
2016-05-13,,,1.228105374656335,,,
2016-05-14,,,1.2281080042178176,,,
2016-05-15,,,1.2323727943656635,,,
2016-05-16,,,1.220851370730639,,,
2016-05-17,,,1.2148270453745187,,,
2016-05-18,,,1.2334207941419117,,,
2016-05-19,,,1.1884607909673137,,,
2016-05-20,,,1.2008521213509165,,,
2016-05-21,,,1.202241007915698,,,
2016-05-22,,,1.1910964482513064,,,
2016-05-23,,,1.20519806932815,,,
2016-05-24,,,1.2152042679217172,,,
2016-05-25,,,1.2255741826785056,,,
2016-05-26,,,1.229048550549854,,,
2016-05-27,,,1.2913474040371427,,,
2016-05-28,,,1.4456553309458517,,,
2016-05-29,,,1.4362720993725635,,,
2016-05-30,,,1.4538578894135534,,,
2016-05-31,,,1.4385077047346695,,,
2016-06-01,,,1.450681140091801,,,
2016-06-02,,,1.4573438512605286,,,
2016-06-03,,,1.5136556713545377,,,
2016-06-04,,,1.5230510945310625,,,
2016-06-05,,,1.533825005551961,,,
2016-06-06,,,1.5558490172731119,,,
2016-06-07,,,1.517271437918325,,,
2016-06-08,,,1.5211525511407882,,,
2016-06-09,,,1.5184205562861228,,,
2016-06-10,,,1.5342056943392959,,,
2016-06-11,,,1.6119349341306808,,,
2016-06-12,,,1.787675819054616,,,
2016-06-13,,,1.8700973917857764,,,
2016-06-14,,,1.826329058064782,,,
2016-06-15,,,1.8345918573955344,,,
2016-06-16,,,2.0306707270283306,,,
2016-06-17,,,1.9826863695724362,,,
2016-06-18,,,2.002060261421441,,,
2016-06-19,,,2.0144336629767547,,,
2016-06-20,,,1.9368315983406992,,,
2016-06-21,,,1.7523605692952802,,,
2016-06-22,,,1.554845122414454,,,
2016-06-23,,,1.620822373839019,,,
2016-06-24,,,1.7452901565712626,,,
2016-06-25,,,1.744828429480062,,,
2016-06-26,,,1.6594765690533608,,,
2016-06-27,,,1.7449403053685852,,,
2016-06-28,,,1.7121972448410998,,,
2016-06-29,,,1.6786343587587231,,,
2016-06-30,,,1.771359390056481,,,
2016-07-01,,,1.7670375862346765,,,
2016-07-02,,,1.8386444897419618,,,
2016-07-03,,,1.7290425742737574,,,
2016-07-04,,,1.7791621356533402,,,
2016-07-05,,,1.7654161030042268,,,
2016-07-06,,,1.765501683277926,,,
2016-07-07,,,1.6745648733137046,,,
2016-07-08,,,1.7247041564044052,,,
2016-07-09,,,1.684433139454969,,,
2016-07-10,,,1.6827387456561445,,,
2016-07-11,,,1.6832310712809584,,,
