,Close,Close,Close,Close,Close,Close
,ADA-AUD,BCH-AUD,BTC-AUD,ETH-AUD,SOL-AUD,XRP-AUD
Date,,,,,,
2014-11-07,,,396.68096923828125,,,
2014-11-08,,,400.240966796875,,,
2014-11-09,,,420.29852294921875,,,
2014-11-10,,,425.5671691894531,,,
2014-11-11,,,422.4437255859375,,,
2014-11-12,,,486.4044494628906,,,
2014-11-13,,,483.4367370605469,,,
2014-11-14,,,455.0131530761719,,,
2014-11-15,,,430.21044921875,,,
2014-11-16,,,443.2430419921875,,,
2014-11-17,,,444.9896545410156,,,
2014-11-18,,,430.91534423828125,,,
2014-11-19,,,442.4029235839844,,,
2014-11-20,,,415.1275939941406,,,
2014-11-21,,,404.9024658203125,,,
2014-11-22,,,407.2937316894531,,,
2014-11-23,,,423.56878662109375,,,
2014-11-24,,,438.2569885253906,,,
2014-11-25,,,438.6956481933594,,,
2014-11-26,,,431.852294921875,,,
2014-11-27,,,433.57965087890625,,,
2014-11-28,,,442.7746276855469,,,
2014-11-29,,,441.65020751953125,,,
2014-11-30,,,447.9229736328125,,,
2014-12-01,,,447.3811340332031,,,
2014-12-02,,,450.8335266113281,,,
2014-12-03,,,446.7063903808594,,,
2014-12-04,,,440.73931884765625,,,
2014-12-05,,,452.7862548828125,,,
2014-12-06,,,450.3003845214844,,,
2014-12-07,,,451.5408630371094,,,
2014-12-08,,,436.1400451660156,,,
2014-12-09,,,424.61602783203125,,,
2014-12-10,,,415.8542175292969,,,
2014-12-11,,,425.216552734375,,,
2014-12-12,,,427.7384033203125,,,
2014-12-13,,,421.47052001953125,,,
2014-12-14,,,428.349365234375,,,
2014-12-15,,,420.63946533203125,,,
2014-12-16,,,397.8856506347656,,,
2014-12-17,,,393.618896484375,,,
2014-12-18,,,381.2389831542969,,,
2014-12-19,,,390.42254638671875,,,
2014-12-20,,,405.3015441894531,,,
2014-12-21,,,393.8656921386719,,,
2014-12-22,,,408.8776550292969,,,
2014-12-23,,,412.6951904296875,,,
2014-12-24,,,397.60107421875,,,
2014-12-25,,,393.5455017089844,,,
2014-12-26,,,404.09613037109375,,,
2014-12-27,,,389.2335205078125,,,
2014-12-28,,,391.1219482421875,,,
2014-12-29,,,384.4933776855469,,,
2014-12-30,,,379.82763671875,,,
2014-12-31,,,392.0090637207031,,,
2015-01-01,,,384.30841064453125,,,
2015-01-02,,,389.5536193847656,,,
2015-01-03,,,347.5726623535156,,,
2015-01-04,,,327.5415344238281,,,
2015-01-05,,,339.0242004394531,,,
2015-01-06,,,354.3697204589844,,,
2015-01-07,,,364.5943298339844,,,
2015-01-08,,,349.3822326660156,,,
2015-01-09,,,354.1129150390625,,,
2015-01-10,,,335.0762023925781,,,
2015-01-11,,,323.1873474121094,,,
2015-01-12,,,328.7050476074219,,,
2015-01-13,,,276.4516296386719,,,
2015-01-14,,,218.82662963867188,,,
2015-01-15,,,255.2536163330078,,,
2015-01-16,,,253.03623962402344,,,
2015-01-17,,,242.2908477783203,,,
2015-01-18,,,255.79351806640625,,,
2015-01-19,,,262.3135070800781,,,
2015-01-20,,,258.9010009765625,,,
2015-01-21,,,280.0851745605469,,,
2015-01-22,,,291.2478332519531,,,
2015-01-23,,,294.6343688964844,,,
2015-01-24,,,313.57159423828125,,,
2015-01-25,,,322.18157958984375,,,
2015-01-26,,,345.2505798339844,,,
2015-01-27,,,332.71246337890625,,,
2015-01-28,,,296.47021484375,,,
2015-01-29,,,300.183837890625,,,
2015-01-30,,,291.5593566894531,,,
2015-01-31,,,280.0205993652344,,,
2015-02-01,,,291.81280517578125,,,
2015-02-02,,,305.5785217285156,,,
2015-02-03,,,292.8334045410156,,,
2015-02-04,,,292.5248107910156,,,
2015-02-05,,,278.490234375,,,
2015-02-06,,,285.2489929199219,,,
2015-02-07,,,292.2920837402344,,,
2015-02-08,,,287.8649597167969,,,
2015-02-09,,,282.3733215332031,,,
2015-02-10,,,282.5694274902344,,,
2015-02-11,,,283.91839599609375,,,
2015-02-12,,,286.0732727050781,,,
2015-02-13,,,302.8389587402344,,,
2015-02-14,,,331.0020751953125,,,
2015-02-15,,,302.4925842285156,,,
2015-02-16,,,301.5772399902344,,,
2015-02-17,,,312.0005187988281,,,
2015-02-18,,,302.7879638671875,,,
2015-02-19,,,308.37139892578125,,,
2015-02-20,,,310.8633117675781,,,
2015-02-21,,,311.8260498046875,,,
2015-02-22,,,300.914306640625,,,
2015-02-23,,,306.46826171875,,,
2015-02-24,,,304.85888671875,,,
2015-02-25,,,301.3578796386719,,,
2015-02-26,,,303.0713806152344,,,
2015-02-27,,,325.1703796386719,,,
2015-02-28,,,325.7276611328125,,,
2015-03-01,,,334.3209533691406,,,
2015-03-02,,,355.56561279296875,,,
2015-03-03,,,360.46319580078125,,,
2015-03-04,,,349.1778564453125,,,
2015-03-05,,,354.93896484375,,,
2015-03-06,,,353.6804504394531,,,
2015-03-07,,,358.2686767578125,,,
2015-03-08,,,355.4729309082031,,,
2015-03-09,,,376.9451904296875,,,
2015-03-10,,,381.9848327636719,,,
2015-03-11,,,389.9210510253906,,,
2015-03-12,,,382.0794372558594,,,
2015-03-13,,,373.67340087890625,,,
2015-03-14,,,369.1527099609375,,,
2015-03-15,,,376.1894226074219,,,
2015-03-16,,,380.2577819824219,,,
2015-03-17,,,374.8260498046875,,,
2015-03-18,,,329.51788330078125,,,
2015-03-19,,,340.8595886230469,,,
2015-03-20,,,337.0447998046875,,,
2015-03-21,,,334.8248596191406,,,
2015-03-22,,,344.3773193359375,,,
2015-03-23,,,338.9326477050781,,,
2015-03-24,,,312.5015869140625,,,
2015-03-25,,,314.5483703613281,,,
2015-03-26,,,317.40997314453125,,,
2015-03-27,,,318.99407958984375,,,
2015-03-28,,,326.4436950683594,,,
2015-03-29,,,313.8665466308594,,,
2015-03-30,,,323.3943176269531,,,
2015-03-31,,,320.79864501953125,,,
2015-04-01,,,325.2723083496094,,,
2015-04-02,,,333.8677673339844,,,
2015-04-03,,,333.3621826171875,,,
2015-04-04,,,332.5429382324219,,,
2015-04-05,,,341.2308349609375,,,
2015-04-06,,,336.7940979003906,,,
2015-04-07,,,331.4742126464844,,,
2015-04-08,,,319.0390625,,,
2015-04-09,,,316.46234130859375,,,
2015-04-10,,,307.54559326171875,,,
2015-04-11,,,308.1709289550781,,,
2015-04-12,,,308.2132568359375,,,
2015-04-13,,,296.0936279296875,,,
2015-04-14,,,287.87469482421875,,,
2015-04-15,,,291.75311279296875,,,
2015-04-16,,,293.6446533203125,,,
2015-04-17,,,286.84942626953125,,,
2015-04-18,,,287.45947265625,,,
2015-04-19,,,285.23834228515625,,,
2015-04-20,,,291.0417175292969,,,
2015-04-21,,,305.1478576660156,,,
2015-04-22,,,302.3966979980469,,,
2015-04-23,,,304.1703186035156,,,
2015-04-24,,,296.0419921875,,,
2015-04-25,,,289.7977600097656,,,
2015-04-26,,,280.3142395019531,,,
2015-04-27,,,291.5640869140625,,,
2015-04-28,,,282.56597900390625,,,
2015-04-29,,,282.54254150390625,,,
2015-04-30,,,299.1070251464844,,,
2015-05-01,,,295.64202880859375,,,
2015-05-02,,,299.27386474609375,,,
2015-05-03,,,307.0882873535156,,,
2015-05-04,,,305.064453125,,,
2015-05-05,,,297.86932373046875,,,
2015-05-06,,,288.99761962890625,,,
2015-05-07,,,300.4988708496094,,,
2015-05-08,,,307.4420166015625,,,
2015-05-09,,,304.8815002441406,,,
2015-05-10,,,303.2891540527344,,,
2015-05-11,,,306.7232360839844,,,
2015-05-12,,,301.80499267578125,,,
2015-05-13,,,291.5355224609375,,,
2015-05-14,,,293.1201171875,,,
2015-05-15,,,295.9334716796875,,,
2015-05-16,,,294.12506103515625,,,
2015-05-17,,,294.52984619140625,,,
2015-05-18,,,291.70172119140625,,,
2015-05-19,,,292.8254089355469,,,
2015-05-20,,,297.16571044921875,,,
2015-05-21,,,298.1302185058594,,,
2015-05-22,,,307.11474609375,,,
2015-05-23,,,305.2287292480469,,,
2015-05-24,,,308.5185852050781,,,
2015-05-25,,,303.17095947265625,,,
2015-05-26,,,306.27227783203125,,,
2015-05-27,,,306.8843688964844,,,
2015-05-28,,,310.1750793457031,,,
2015-05-29,,,310.49761962890625,,,
2015-05-30,,,305.58538818359375,,,
2015-05-31,,,301.2958068847656,,,
2015-06-01,,,292.86126708984375,,,
2015-06-02,,,291.09576416015625,,,
2015-06-03,,,290.77496337890625,,,
2015-06-04,,,291.9364929199219,,,
2015-06-05,,,294.941650390625,,,
2015-06-06,,,295.8161926269531,,,
2015-06-07,,,292.6867980957031,,,
2015-06-08,,,297.27947998046875,,,
2015-06-09,,,298.1231384277344,,,
2015-06-10,,,296.18511962890625,,,
2015-06-11,,,296.58489990234375,,,
2015-06-12,,,297.7884216308594,,,
2015-06-13,,,300.9219055175781,,,
2015-06-14,,,302.20367431640625,,,
2015-06-15,,,305.38104248046875,,,
2015-06-16,,,324.11187744140625,,,
2015-06-17,,,322.90673828125,,,
2015-06-18,,,319.6495666503906,,,
2015-06-19,,,314.8892822265625,,,
2015-06-20,,,315.66943359375,,,
2015-06-21,,,314.2798156738281,,,
2015-06-22,,,319.686767578125,,,
2015-06-23,,,315.6278991699219,,,
2015-06-24,,,312.1544494628906,,,
2015-06-25,,,314.099609375,,,
2015-06-26,,,318.2155456542969,,,
2015-06-27,,,327.877197265625,,,
2015-06-28,,,326.87188720703125,,,
2015-06-29,,,335.1114501953125,,,
2015-06-30,,,342.1407165527344,,,
2015-07-01,,,338.64215087890625,,,
2015-07-02,,,334.4840393066406,,,
2015-07-03,,,341.4171447753906,,,
2015-07-04,,,347.4773254394531,,,
2015-07-05,,,363.2772216796875,,,
2015-07-06,,,360.05084228515625,,,
2015-07-07,,,357.1809997558594,,,
2015-07-08,,,364.8901672363281,,,
2015-07-09,,,361.08905029296875,,,
2015-07-10,,,383.1280517578125,,,
2015-07-11,,,394.1836853027344,,,
2015-07-12,,,419.01470947265625,,,
2015-07-13,,,395.30859375,,,
2015-07-14,,,386.2205810546875,,,
2015-07-15,,,387.88031005859375,,,
2015-07-16,,,375.1875305175781,,,
2015-07-17,,,379.3050842285156,,,
2015-07-18,,,373.10125732421875,,,
2015-07-19,,,371.4049377441406,,,
2015-07-20,,,378.4845886230469,,,
2015-07-21,,,371.6925048828125,,,
2015-07-22,,,376.04718017578125,,,
2015-07-23,,,375.2705383300781,,,
2015-07-24,,,396.2584533691406,,,
2015-07-25,,,396.8343505859375,,,
2015-07-26,,,402.4834899902344,,,
2015-07-27,,,403.662353515625,,,
2015-07-28,,,400.6899719238281,,,
2015-07-29,,,397.0249328613281,,,
2015-07-30,,,394.46392822265625,,,
2015-07-31,,,389.82470703125,,,
2015-08-01,,,385.649169921875,,,
2015-08-02,,,387.4078369140625,,,
2015-08-03,,,386.672607421875,,,
2015-08-04,,,386.8936462402344,,,
2015-08-05,,,383.66949462890625,,,
2015-08-06,,,379.37762451171875,,,
2015-08-07,,,377.0024108886719,,,
2015-08-08,,,351.9377136230469,,,
2015-08-09,,,358.4140319824219,,,
2015-08-10,,,356.9095764160156,,,
2015-08-11,,,369.6827697753906,,,
2015-08-12,,,360.99200439453125,,,
2015-08-13,,,358.12310791015625,,,
2015-08-14,,,360.5373840332031,,,
2015-08-15,,,354.9341735839844,,,
2015-08-16,,,350.8985900878906,,,
2015-08-17,,,349.98779296875,,,
2015-08-18,,,287.691162109375,,,
2015-08-19,,,308.3297119140625,,,
2015-08-20,,,320.99017333984375,,,
2015-08-21,,,317.7606201171875,,,
2015-08-22,,,314.783447265625,,,
2015-08-23,,,314.6724548339844,,,
2015-08-24,,,293.4546203613281,,,
2015-08-25,,,312.1693115234375,,,
2015-08-26,,,317.2674865722656,,,
2015-08-27,,,313.310546875,,,
2015-08-28,,,322.6830139160156,,,
2015-08-29,,,320.42950439453125,,,
2015-08-30,,,320.5282287597656,,,
2015-08-31,,,323.6578369140625,,,
2015-09-01,,,325.46868896484375,,,
2015-09-02,,,325.54876708984375,,,
2015-09-03,,,323.62249755859375,,,
2015-09-04,,,333.5235290527344,,,
2015-09-05,,,340.360595703125,,,
2015-09-06,,,345.939697265625,,,
2015-09-07,,,345.35205078125,,,
2015-09-08,,,346.32781982421875,,,
2015-09-09,,,342.34295654296875,,,
2015-09-10,,,337.21295166015625,,,
2015-09-11,,,338.6558532714844,,,
2015-09-12,,,331.7757568359375,,,
2015-09-13,,,324.8477783203125,,,
2015-09-14,,,322.1734924316406,,,
2015-09-15,,,323.3244323730469,,,
2015-09-16,,,318.2703552246094,,,
2015-09-17,,,319.7579040527344,,,
2015-09-18,,,324.16168212890625,,,
2015-09-19,,,322.099609375,,,
2015-09-20,,,321.619140625,,,
2015-09-21,,,318.7157897949219,,,
2015-09-22,,,326.05401611328125,,,
2015-09-23,,,329.21087646484375,,,
2015-09-24,,,334.6589660644531,,,
2015-09-25,,,334.9152526855469,,,
2015-09-26,,,333.7701110839844,,,
2015-09-27,,,331.7044372558594,,,
2015-09-28,,,343.10186767578125,,,
2015-09-29,,,337.8829345703125,,,
2015-09-30,,,336.89166259765625,,,
2015-10-01,,,337.5714111328125,,,
2015-10-02,,,336.92034912109375,,,
2015-10-03,,,338.9606628417969,,,
2015-10-04,,,338.243896484375,,,
2015-10-05,,,339.38018798828125,,,
2015-10-06,,,343.8554992675781,,,
2015-10-07,,,337.78533935546875,,,
2015-10-08,,,333.5223693847656,,,
2015-10-09,,,332.6029357910156,,,
2015-10-10,,,333.9800720214844,,,
2015-10-11,,,337.91546630859375,,,
2015-10-12,,,334.20709228515625,,,
2015-10-13,,,345.5789489746094,,,
2015-10-14,,,344.2943115234375,,,
2015-10-15,,,347.241943359375,,,
2015-10-16,,,362.1283874511719,,,
2015-10-17,,,372.833740234375,,,
2015-10-18,,,360.4891357421875,,,
2015-10-19,,,363.0108947753906,,,
2015-10-20,,,370.9057312011719,,,
2015-10-21,,,369.2580871582031,,,
2015-10-22,,,380.11236572265625,,,
2015-10-23,,,383.0645751953125,,,
2015-10-24,,,390.2105712890625,,,
2015-10-25,,,392.9085693359375,,,
2015-10-26,,,393.68011474609375,,,
2015-10-27,,,408.4927673339844,,,
2015-10-28,,,429.4023132324219,,,
2015-10-29,,,442.86016845703125,,,
2015-10-30,,,459.597900390625,,,
2015-10-31,,,440.1933288574219,,,
2015-11-01,,,456.2330017089844,,,
2015-11-02,,,504.8064270019531,,,
2015-11-03,,,561.3930053710938,,,
2015-11-04,,,576.9844360351562,,,
2015-11-05,,,540.80908203125,,,
2015-11-06,,,531.4646606445312,,,
2015-11-07,,,548.5126342773438,,,
2015-11-08,,,530.729248046875,,,
2015-11-09,,,539.4481201171875,,,
2015-11-10,,,478.3681335449219,,,
2015-11-11,,,440.13018798828125,,,
2015-11-12,,,474.13348388671875,,,
2015-11-13,,,472.3705749511719,,,
2015-11-14,,,466.9743347167969,,,
2015-11-15,,,450.62066650390625,,,
2015-11-16,,,466.5035400390625,,,
2015-11-17,,,471.299560546875,,,
2015-11-18,,,470.260009765625,,,
2015-11-19,,,453.6147155761719,,,
2015-11-20,,,444.9046630859375,,,
2015-11-21,,,451.681396484375,,,
2015-11-22,,,449.3713684082031,,,
2015-11-23,,,449.67425537109375,,,
2015-11-24,,,441.3818664550781,,,
2015-11-25,,,452.51068115234375,,,
2015-11-26,,,488.82049560546875,,,
2015-11-27,,,497.83367919921875,,,
2015-11-28,,,496.9146423339844,,,
2015-11-29,,,516.9066162109375,,,
2015-11-30,,,521.810302734375,,,
2015-12-01,,,495.0669250488281,,,
2015-12-02,,,491.9696044921875,,,
2015-12-03,,,492.7610168457031,,,
2015-12-04,,,494.8671569824219,,,
2015-12-05,,,529.9754638671875,,,
2015-12-06,,,529.9658813476562,,,
2015-12-07,,,545.3412475585938,,,
2015-12-08,,,575.572021484375,,,
2015-12-09,,,577.6220703125,,,
2015-12-10,,,571.5765380859375,,,
2015-12-11,,,628.91455078125,,,
2015-12-12,,,605.3395385742188,,,
2015-12-13,,,605.6339111328125,,,
2015-12-14,,,612.4114379882812,,,
2015-12-15,,,646.458740234375,,,
2015-12-16,,,631.9405517578125,,,
2015-12-17,,,639.9298706054688,,,
2015-12-18,,,646.6954956054688,,,
2015-12-19,,,644.8905029296875,,,
2015-12-20,,,617.6712646484375,,,
2015-12-21,,,609.6442260742188,,,
2015-12-22,,,604.0010986328125,,,
2015-12-23,,,611.896240234375,,,
2015-12-24,,,626.0112915039062,,,
2015-12-25,,,629.26806640625,,,
2015-12-26,,,576.2656860351562,,,
2015-12-27,,,580.880615234375,,,
2015-12-28,,,582.1326293945312,,,
2015-12-29,,,594.185546875,,,
2015-12-30,,,586.0164794921875,,,
2015-12-31,,,590.1411743164062,,,
2016-01-01,,,595.3043212890625,,,
2016-01-02,,,594.076171875,,,
2016-01-03,,,590.51220703125,,,
2016-01-04,,,603.0228271484375,,,
2016-01-05,,,603.4646606445312,,,
2016-01-06,,,606.3374633789062,,,
2016-01-07,,,653.32763671875,,,
2016-01-08,,,652.0357055664062,,,
2016-01-09,,,643.9519653320312,,,
2016-01-10,,,645.8924560546875,,,
2016-01-11,,,642.1710205078125,,,
2016-01-12,,,624.1976928710938,,,
2016-01-13,,,623.5520629882812,,,
2016-01-14,,,615.250244140625,,,
2016-01-15,,,530.4761352539062,,,
2016-01-16,,,564.2632446289062,,,
2016-01-17,,,557.531005859375,,,
2016-01-18,,,563.4813232421875,,,
2016-01-19,,,550.222900390625,,,
2016-01-20,,,605.6932983398438,,,
2016-01-21,,,585.0021362304688,,,
2016-01-22,,,546.4171752929688,,,
2016-01-23,,,553.55859375,,,
2016-01-24,,,575.919677734375,,,
2016-01-25,,,564.772216796875,,,
2016-01-26,,,560.05859375,,,
2016-01-27,,,563.4407958984375,,,
2016-01-28,,,536.9796752929688,,,
2016-01-29,,,535.828857421875,,,
2016-01-30,,,534.1076049804688,,,
2016-01-31,,,521.7416381835938,,,
2016-02-01,,,525.0612182617188,,,
2016-02-02,,,533.0220336914062,,,
2016-02-03,,,517.1218872070312,,,
2016-02-04,,,541.2531127929688,,,
2016-02-05,,,547.3648071289062,,,
2016-02-06,,,533.166259765625,,,
2016-02-07,,,531.7989501953125,,,
2016-02-08,,,528.064208984375,,,
2016-02-09,,,532.3927612304688,,,
2016-02-10,,,537.5338134765625,,,
2016-02-11,,,533.0721435546875,,,
2016-02-12,,,541.4442749023438,,,
2016-02-13,,,552.1488037109375,,,
2016-02-14,,,572.5956420898438,,,
2016-02-15,,,560.0909423828125,,,
2016-02-16,,,572.6362915039062,,,
2016-02-17,,,580.6443481445312,,,
2016-02-18,,,590.8140869140625,,,
2016-02-19,,,588.6751708984375,,,
2016-02-20,,,611.5892333984375,,,
2016-02-21,,,614.4769897460938,,,
2016-02-22,,,605.5443115234375,,,
2016-02-23,,,585.0055541992188,,,
2016-02-24,,,590.9539794921875,,,
2016-02-25,,,586.8731079101562,,,
2016-02-26,,,606.2738647460938,,,
2016-02-27,,,606.7887573242188,,,
2016-02-28,,,608.34130859375,,,
2016-02-29,,,613.2786865234375,,,
2016-03-01,,,606.0208740234375,,,
2016-03-02,,,582.16259765625,,,
2016-03-03,,,573.2848510742188,,,
2016-03-04,,,552.3373413085938,,,
2016-03-05,,,538.4005737304688,,,
2016-03-06,,,550.6577758789062,,,
2016-03-07,,,555.7625732421875,,,
2016-03-08,,,557.0128784179688,,,
2016-03-09,,,555.6656494140625,,,
2016-03-10,,,559.3817749023438,,,
2016-03-11,,,557.5697631835938,,,
2016-03-12,,,544.2601928710938,,,
2016-03-13,,,547.632568359375,,,
2016-03-14,,,553.9949340820312,,,
2016-03-15,,,558.678466796875,,,
2016-03-16,,,553.1383056640625,,,
2016-03-17,,,550.1909790039062,,,
2016-03-18,,,538.9498901367188,,,
2016-03-19,,,540.1289672851562,,,
2016-03-20,,,545.0599365234375,,,
2016-03-21,,,546.1244506835938,,,
2016-03-22,,,548.7452392578125,,,
2016-03-23,,,555.0935668945312,,,
2016-03-24,,,553.49462890625,,,
2016-03-25,,,555.7913818359375,,,
2016-03-26,,,556.8145751953125,,,
2016-03-27,,,568.9441528320312,,,
2016-03-28,,,561.8953247070312,,,
2016-03-29,,,545.5350341796875,,,
2016-03-30,,,541.8181762695312,,,
2016-03-31,,,543.6068115234375,,,
2016-04-01,,,545.1414794921875,,,
2016-04-02,,,548.94091796875,,,
2016-04-03,,,549.1962280273438,,,
2016-04-04,,,554.9697265625,,,
2016-04-05,,,562.1503295898438,,,
2016-04-06,,,556.5365600585938,,,
2016-04-07,,,562.6846923828125,,,
2016-04-08,,,556.3115234375,,,
2016-04-09,,,555.0701293945312,,,
2016-04-10,,,557.4031372070312,,,
2016-04-11,,,556.631103515625,,,
2016-04-12,,,553.3446044921875,,,
2016-04-13,,,553.322021484375,,,
2016-04-14,,,551.8038940429688,,,
2016-04-15,,,556.5509643554688,,,
2016-04-16,,,557.6635131835938,,,
2016-04-17,,,559.2763671875,,,
2016-04-18,,,551.8102416992188,,,
2016-04-19,,,558.7030029296875,,,
2016-04-20,,,565.8833618164062,,,
2016-04-21,,,580.50244140625,,,
2016-04-22,,,578.5035400390625,,,
2016-04-23,,,584.40234375,,,
2016-04-24,,,594.8306884765625,,,
2016-04-25,,,598.3220825195312,,,
2016-04-26,,,602.026611328125,,,
2016-04-27,,,585.0375366210938,,,
2016-04-28,,,588.48095703125,,,
2016-04-29,,,599.1271362304688,,,
2016-04-30,,,590.2027587890625,,,
2016-05-01,,,593.5570678710938,,,
2016-05-02,,,580.5078125,,,
2016-05-03,,,600.7257080078125,,,
2016-05-04,,,598.5823364257812,,,
2016-05-05,,,599.2990112304688,,,
2016-05-06,,,623.9519653320312,,,
2016-05-07,,,622.50341796875,,,
2016-05-08,,,622.097412109375,,,
2016-05-09,,,629.5911865234375,,,
2016-05-10,,,612.0469360351562,,,
2016-05-11,,,615.7051391601562,,,
2016-05-12,,,621.6046752929688,,,
2016-05-13,,,627.1263427734375,,,
2016-05-14,,,627.127685546875,,,
2016-05-15,,,629.3054809570312,,,
2016-05-16,,,623.422119140625,,,
2016-05-17,,,620.3458251953125,,,
2016-05-18,,,629.8406372070312,,,
2016-05-19,,,606.8820190429688,,,
2016-05-20,,,613.2095947265625,,,
2016-05-21,,,613.9188232421875,,,
2016-05-22,,,608.2279052734375,,,
2016-05-23,,,615.4288330078125,,,
2016-05-24,,,620.5384521484375,,,
2016-05-25,,,625.8338012695312,,,
2016-05-26,,,627.6079711914062,,,
2016-05-27,,,659.4205932617188,,,
2016-05-28,,,738.2172241210938,,,
2016-05-29,,,733.4257202148438,,,
2016-05-30,,,742.4058227539062,,,
2016-05-31,,,734.5673217773438,,,
2016-06-01,,,740.7836303710938,,,
2016-06-02,,,744.1859130859375,,,
2016-06-03,,,772.9412841796875,,,
2016-06-04,,,777.739013671875,,,
2016-06-05,,,783.2406616210938,,,
2016-06-06,,,794.4871215820312,,,
2016-06-07,,,774.7876586914062,,,
2016-06-08,,,776.76953125,,,
2016-06-09,,,775.3744506835938,,,
2016-06-10,,,783.43505859375,,,
2016-06-11,,,823.1271362304688,,,
2016-06-12,,,912.868408203125,,,
2016-06-13,,,954.9566040039062,,,
2016-06-14,,,932.6065063476562,,,
2016-06-15,,,936.8258666992188,,,
2016-06-16,,,1036.95263671875,,,
2016-06-17,,,1012.4496459960938,,,
2016-06-18,,,1022.3428344726562,,,
2016-06-19,,,1028.6612548828125,,,
2016-06-20,,,989.0341186523438,,,
2016-06-21,,,894.8348388671875,,,
2016-06-22,,,793.9744873046875,,,
2016-06-23,,,827.6654663085938,,,
2016-06-24,,,891.224365234375,,,
2016-06-25,,,890.9885864257812,,,
2016-06-26,,,847.404052734375,,,
2016-06-27,,,891.0457153320312,,,
2016-06-28,,,874.3256225585938,,,
2016-06-29,,,857.1868896484375,,,
2016-06-30,,,904.5364990234375,,,
2016-07-01,,,902.32958984375,,,
2016-07-02,,,938.8953247070312,,,
2016-07-03,,,882.9276123046875,,,
2016-07-04,,,908.5209350585938,,,
2016-07-05,,,901.5015869140625,,,
2016-07-06,,,901.5452880859375,,,
2016-07-07,,,855.1088256835938,,,
2016-07-08,,,880.7122192382812,,,
2016-07-09,,,860.1480102539062,,,
2016-07-10,,,859.2827758789062,,,
2016-07-11,,,859.5341796875,,,
2016-07-12,,,874.294189453125,,,
2016-07-13,,,861.93603515625,,,
2016-07-14,,,864.9816284179688,,,
2016-07-15,,,875.4685668945312,,,
2016-07-16,,,872.1845703125,,,
2016-07-17,,,895.5568237304688,,,
2016-07-18,,,888.7061157226562,,,
2016-07-19,,,896.5543212890625,,,
2016-07-20,,,891.741455078125,,,
2016-07-21,,,886.4462890625,,,
2016-07-22,,,871.559326171875,,,
2016-07-23,,,878.1728515625,,,
2016-07-24,,,885.1358032226562,,,
2016-07-25,,,875.3974609375,,,
2016-07-26,,,867.4261474609375,,,
2016-07-27,,,870.4962158203125,,,
2016-07-28,,,872.4493408203125,,,
2016-07-29,,,864.3494262695312,,,
2016-07-30,,,861.79052734375,,,
2016-07-31,,,823.3571166992188,,,
2016-08-01,,,805.6770629882812,,,
2016-08-02,,,720.9178466796875,,,
2016-08-03,,,746.5792236328125,,,
2016-08-04,,,757.1209716796875,,,
2016-08-05,,,754.8477783203125,,,
2016-08-06,,,771.5647583007812,,,
2016-08-07,,,778.7281494140625,,,
2016-08-08,,,771.7117309570312,,,
2016-08-09,,,767.2640991210938,,,
2016-08-10,,,767.9675903320312,,,
2016-08-11,,,766.0858154296875,,,
2016-08-12,,,768.5533447265625,,,
2016-08-13,,,765.9751586914062,,,
2016-08-14,,,745.424072265625,,,
